ticker,year,quarter,EBITMargin,ROA,ROE,ROIC,EPS,P/B,P/E,RevenueGrowth,GrossProfitGrowth,DebtToEquityRatio
NST,2024,3,0.03007068,0.04807368,0.09473299,0.07994927,469.94321176,0.63389896,6.79697705,-0.15919424,-0.31684203,0.91208945
NST,2024,4,0.02119025,0.05491823,0.09959674,0.11639603,395.20086542,0.88868296,9.1151863,0.62165275,0.12034722,0.28906534
NST,2025,1,0.06787132,,,,,,,-0.41545049,-0.16886945,0.15958955
NST,2025,2,0.04428591,0.05471853,0.11742156,0.09681503,894.63951625,0.84432289,7.03358924,0.69319233,0.96350126,0.68750876
NTH,2023,1,0.60716232,0.287251,0.390676,0.33438382,1763.07456425,3.43302705,9.22293253,0.00478077,-0.02879759,0.23550711
NTH,2023,2,0.5717906,0.272824,0.359876,0.31571457,1453.3276916,3.32568487,9.50180381,-0.17389704,-0.22930876,0.20242528
NTH,2023,3,0.31342119,0.25218893,0.32461534,0.01584928,404.98965808,3.13052751,9.34627142,-0.34125362,-0.52753272,0.17818378
NTH,2023,4,0.52456409,0.23161204,0.31072832,0.29380295,1487.30704561,3.8580319,12.42977919,-0.09209666,-0.17711721,0.17567357
NTH,2024,1,0.56182742,0.22714918,0.28257097,0.27952285,1362.53774694,3.32903195,11.89423777,-0.18254068,-0.23044624,0.10316772
NTH,2024,2,0.54094701,0.22421791,0.27269158,0.27369469,1235.66158924,3.7589261,13.69559163,-0.12075677,-0.15956325,0.07071615
NTH,2024,3,0.38199297,0.24345085,0.28746019,0.29064415,631.30515357,3.25155241,11.02439638,0.13580309,0.30782332,0.03623437
NTH,2024,4,0.5239272,0.23391041,0.28148814,0.30601079,1518.11117137,3.1841434,11.58476253,-0.01468606,-0.01706891,
NTH,2025,1,0.59694095,0.28978872,0.31910852,0.33380796,1947.81719521,3.01958515,9.75080119,0.29972725,0.37591112,
NTH,2025,2,0.5633458,0.3110849,0.337167,0.36245899,1608.29457363,3.0520598,9.20160222,0.20582883,0.24925192,
NTP,2023,1,0.13457965,0.083389,0.154135,0.1372804,913.62001283,1.92877975,12.6842178,0.19798382,0.36750152,0.49525839
NTP,2023,2,0.12558128,0.075901,0.136245,0.11947955,989.28749193,1.50889317,11.31562267,-0.29149836,-0.34341853,0.49926328
NTP,2023,3,0.14052299,0.090464,0.155671,0.13593769,1143.60638003,1.75502612,11.8966281,-0.01527107,0.51648081,0.41308656
NTP,2023,4,0.16526914,0.10637752,0.18815504,0.14320829,1270.77940898,1.60123624,8.9176244,-0.13518866,0.27347057,0.5465385
NTP,2024,1,0.13940408,0.10585121,0.17626196,0.13953714,841.2328598,2.4002163,14.0709249,-0.27010688,-0.27174497,0.43734066
NTP,2024,2,0.17625965,0.12328734,0.20686967,0.16897273,1838.53855418,2.58718978,12.84800007,0.38124996,0.67097874,0.28904837
NTP,2024,3,0.1672996,0.12525373,0.20930351,0.16576573,1205.96805141,2.44588738,12.34003657,-0.07671464,-0.12485329,0.3753505
NTP,2024,4,0.15359082,0.12396767,0.21694876,0.16839588,1519.21970693,2.64353685,13.17483858,0.35212282,0.33533676,0.40415014
NTP,2025,1,0.17297184,0.14192552,0.23859349,0.18072816,1486.81583316,3.15519152,13.78788239,0.33765308,0.30601403,0.4711934
NTP,2025,2,0.18623918,0.14894499,0.25312154,0.18137249,2248.71403312,2.78006317,11.38569742,0.18471745,0.15294139,0.48449895
NVB,2023,1,,,,,,,,,,
NVB,2023,2,,,,,,,,,,
NVB,2023,3,,,,,,,,,,
NVB,2023,4,,,,,,,,,,
NVB,2024,1,,,,,,,,,,
NVB,2024,2,,,,,,,,,,
NVB,2024,3,,,,,,,,,,
NVB,2024,4,,,,,,,,,,
NVB,2025,1,,,,,,,,,,
NVB,2025,2,,,,,,,,,,
OCH,2023,1,-0.10251922,0.048145,0.087861,0.08989888,-62.93423521,1.30034168,15.00140498,0.37333773,1.45334694,0.11432431
OCH,2023,2,0.01822059,0.07009657,0.12570573,0.12281006,236.00115006,1.01388087,8.21402268,-0.03448192,-0.03048061,0.11648942
OCH,2023,3,0.30923882,0.06769563,0.12075251,0.02442722,661.92637598,0.95877112,8.58087506,-0.0354702,-0.06343552,0.1050284
OCH,2023,4,-0.24231141,0.040454,0.096804,0.0555841,-54.42089846,0.91505924,9.83821369,-0.18436042,-0.29856561,0.93100924
OCH,2024,1,-0.12717538,0.04506955,0.10711152,0.05383261,-97.39040753,0.86998227,8.04164263,-0.09066385,-0.19028127,0.96006943
OCH,2024,2,-0.00226849,0.02532389,0.06751004,0.02395203,-35.7075675,0.83163468,12.01498705,0.03189319,0.08504189,0.99174498
OCH,2024,3,0.34554619,0.02488912,0.07300367,0.04134179,703.99238529,0.93415542,13.35983326,0.01788371,0.04424298,0.78438105
OCH,2024,4,-0.18334871,0.04452023,0.12093893,0.04165308,312.78731299,0.73962612,6.41211521,0.04547979,0.13985123,0.74448049
OCH,2025,1,-0.12235982,0.04428919,0.11918267,0.04202699,-105.94299304,0.82887611,7.15592242,0.08878538,0.15596477,0.75138461
OCH,2025,2,0.05237893,0.04328203,0.11227744,0.04538908,-71.18305506,0.83700761,7.33802357,0.17826243,0.22558944,0.80001209
ONE,2023,1,-0.01755745,0.00749,0.032256,0.03424794,-235.21099806,0.44092917,13.57431338,-0.54038289,-0.55886908,0.34829282
ONE,2023,2,0.0217109,0.00602908,0.02504114,0.01150359,245.5608117,0.42118354,16.82145671,0.74144523,0.5646866,0.34992545
ONE,2023,3,0.02078144,0.00597714,0.0222839,0.01858206,14.88203022,0.43655661,19.58093966,0.38931435,-0.0549524,0.6238702
ONE,2023,4,0.01911579,0.00507292,0.02210603,0.02194117,254.98995228,0.46869574,26.27758892,-0.46499867,-0.37652732,0.40667914
ONE,2024,1,0.02023192,0.01549787,0.05072678,0.07126965,125.49006056,0.44863752,8.97367963,0.89329416,2.06048704,0.44215627
ONE,2024,2,-0.04407646,-0.01086432,-0.03559931,0.05986622,-840.51024583,0.42297006,-11.36092982,-0.56190823,-0.65983157,0.64324153
ONE,2024,3,-0.04034407,-0.01392906,-0.04695274,0.02657372,-119.38719384,0.4691219,-9.58395574,-0.62568234,-0.47536278,0.66696481
ONE,2024,4,0.02938643,0.00362426,0.01258207,0.06231878,1001.37430138,0.39410868,31.49230371,0.54094399,0.52528918,0.89498719
ONE,2025,1,-0.01044157,-0.00035072,-0.00105108,-0.07534105,-54.46045945,0.40354897,-266.31640896,-0.68389311,-0.56139202,0.19260138
ONE,2025,2,0.03065288,0.02770934,0.07434125,0.09914795,114.12261269,0.42357986,5.83141145,0.16332938,1.4315617,0.14308297
PBP,2023,1,0.02599355,0.049355,0.103109,0.12009026,230.39262209,0.89817484,8.73399696,-0.06933612,0.11068109,0.04382528
PBP,2023,2,0.03151737,0.037711,0.078523,0.10134978,463.4828516,0.84526175,11.02528697,-0.35586771,-0.26798409,0.04160777
PBP,2023,3,0.0163861,0.04939768,0.0975592,0.03975474,301.12760474,0.79898218,8.41488799,0.61533259,0.98208597,0.02865345
PBP,2023,4,0.02325745,0.06078804,0.12171397,0.12602026,676.08735152,0.84472271,7.0612576,0.12406198,0.72300519,0.06269567
PBP,2024,1,0.0237764,0.06020304,0.11948287,0.27743138,231.69207499,0.99760118,8.3712537,0.50704147,0.27344456,0.05780971
PBP,2024,2,0.02908864,0.06050132,0.12073612,0.29459014,493.41788818,0.94018861,7.87158776,0.09586722,-0.18189585,0.05239391
PBP,2024,3,0.04660143,0.07347695,0.13775575,0.24263188,564.30050843,0.84363923,6.35971195,-0.15948333,0.87008018,0.12544702
PBP,2024,4,0.01446362,0.05868651,0.11988262,0.11645154,406.46763715,0.83779999,7.07598025,-0.01501499,-0.32911635,0.17890727
PBP,2025,1,0.01926857,0.06881256,0.13054592,0.1332937,427.27527088,0.90640764,6.97873119,1.70659116,0.56959326,0.16421577
PBP,2025,2,0.02657832,0.06812219,0.12793678,0.11886459,474.13304654,0.89000035,7.05061743,0.09800484,-0.14683776,0.14981307
PCE,2023,1,0.0087698,0.073143,0.112725,0.09594623,533.5987326,1.11785193,9.78706779,-0.28999657,-0.2715268,
PCE,2023,2,0.00788656,0.048248,0.070608,0.04435925,725.7829694,0.98816659,14.3716186,0.1260882,-0.24654606,
PCE,2023,3,-6.56e-06,0.055038,0.080635,0.03856119,547.2417746,1.07010395,12.29923044,-0.08591717,0.3758739,0.26887034
PCE,2023,4,0.00063032,0.084164,0.108185,0.13047633,287.2822183,1.00708111,8.97843683,-0.13407513,-0.18723099,
PCE,2024,1,0.00828105,0.07736181,0.11417627,0.09533984,655.7628041,1.03500523,9.02498662,0.04052742,0.06099793,
PCE,2024,2,0.01156915,0.08529379,0.13391575,0.12851777,1075.5584525,0.89762702,7.01523212,0.04251978,-0.01787138,0.17453859
PCE,2024,3,-0.0022037,0.08300758,0.1305791,0.10948821,501.5293113,0.94495251,7.18216123,-0.10445208,-0.41670756,0.36545125
PCE,2024,4,-0.01561914,0.10036488,0.14530298,0.21008757,539.0309416,1.031546,7.25139222,-0.02771533,0.70166641,
PCE,2025,1,0.00532829,0.07913038,0.14120104,0.05899688,667.1315951,1.09167879,7.90442742,0.37333909,0.03238045,
PCE,2025,2,0.01070537,0.08187246,0.1537157,0.0934862,1361.5986964,0.99634142,6.84197201,0.28547378,0.16082328,
PCH,2023,1,-0.019443,0.043032,0.049656,0.04330072,16.57040565,0.48772671,9.95845489,-0.42315642,-0.57687465,0.09261787
PCH,2023,2,0.02847164,0.03448878,0.03874088,0.00966435,39.8222483,0.74104393,19.27155551,-0.17740016,-0.47936518,0.05803268
PCH,2023,3,0.04814548,0.026725,0.029222,0.02131107,81.7806659,0.89383137,30.8207985,-0.05515847,-0.40482685,
PCH,2023,4,0.13732649,0.044875,0.049467,0.03031743,404.18944963,0.92415576,19.14237832,-0.08790595,0.17310742,0.03482088
PCH,2024,1,0.07303337,0.05034486,0.05588875,0.03866711,89.53341383,1.05742378,19.42108741,1.10557705,1.2394426,0.10864902
PCH,2024,2,0.07815856,0.05395951,0.06039382,0.04813744,95.62367065,1.21354124,20.48789826,0.91777237,0.96225996,0.08331837
PCH,2024,3,0.12654794,0.05638637,0.06384647,0.05621524,119.69800591,1.28599019,20.44340414,0.1410316,0.68016394,0.04541826
PCH,2024,4,0.11345353,0.04481104,0.04937042,0.05957942,224.86066033,1.39973831,29.05143389,0.45616723,0.26364692,0.02369837
PCH,2025,1,0.08508097,0.04368352,0.04842627,0.05400704,78.05387615,1.782167,37.50417684,-0.20526988,-0.08539348,0.04905334
PCH,2025,2,0.12627919,0.04749891,0.05171818,0.0564182,128.69458822,1.88681421,37.13890698,-0.2948568,-0.02953585,0.0069974
PCT,2023,1,0.25014336,0.03887,0.063324,0.06618085,209.63806472,0.65384589,10.58448729,21.31240522,10.63904086,1.59195633
PCT,2023,2,0.34851768,0.03121307,0.06287681,0.01930054,234.11407768,1.07385211,10.74965803,-0.29369243,1.94250956,1.47966043
PCT,2023,3,0.32326347,0.0293554,0.06773013,0.02013304,179.04805966,0.7065067,9.05858367,0.32958656,4.40748658,1.22965712
PCT,2023,4,0.22211917,0.0418883,0.08419435,0.02583628,325.6358473,0.86032903,9.22721315,0.27414579,2.07345371,1.12778541
PCT,2024,1,0.35888366,0.04173351,0.09314679,0.09287204,320.28364581,0.84999755,8.52922537,0.27093253,0.73587389,1.03747143
PCT,2024,2,0.34800449,0.05074031,0.10833403,0.09672156,438.63167188,0.98343918,8.78694847,0.60989685,0.70319366,0.93701238
PCT,2024,3,0.34847137,0.05783195,0.13058028,0.10560417,487.76159206,1.00868112,8.14103667,0.75060786,0.89158499,1.61701149
PCT,2024,4,0.28895706,0.05596361,0.14203555,0.09549815,507.80810256,0.88652172,6.66862351,-0.01269858,0.35099778,1.76258964
PCT,2025,1,0.25112042,0.04865899,0.13495741,0.09035799,303.73878241,0.82704897,6.38687127,0.9048322,0.37011409,2.28165906
PCT,2025,2,0.21801079,0.03259856,0.1109569,0.07077203,168.0395911,0.80946323,7.49651718,0.42185716,-0.070786,3.13132433
PDB,2023,1,-0.10940683,-0.023794,-0.041883,-0.01606603,-508.87746573,0.70304239,-15.74394976,-0.37722174,-1.22235973,0.28694005
PDB,2023,2,0.09363187,-0.01675699,-0.02918483,0.00038777,529.93052937,0.63078756,-21.51909035,-0.2782486,-0.23271657,0.27105988
PDB,2023,3,0.02902656,-0.016172,-0.028239,-0.0029392,134.38623461,0.60411698,-21.68942281,-0.13743285,-0.11822188,0.26428193
PDB,2023,4,0.0412739,0.011028,0.019064,0.03214671,127.00464053,0.74371906,39.30309042,0.06871298,5.47932513,0.18642051
PDB,2024,1,0.03016582,0.03648389,0.06261734,0.07410798,113.9981918,0.68326498,11.04582298,0.76368484,4.94879471,0.15216528
PDB,2024,2,0.04666972,0.02629571,0.04408742,0.05465879,262.21943593,0.63701053,14.27208069,0.15145162,-0.15508547,0.07853011
PDB,2024,3,0.10490663,0.06004886,0.09753624,0.10363666,927.169564,0.67049473,7.1309132,0.37601116,1.88053212,0.16020615
PDB,2024,4,0.04552583,0.04412643,0.07189276,0.08200067,-246.92412576,0.73483465,10.37644302,0.15173779,-0.05928757,0.13545822
PDB,2025,1,0.08725715,0.06428136,0.09938196,0.10792902,547.79236465,1.1213402,11.67583659,0.15952334,1.13257125,0.1273242
PDB,2025,2,0.15457451,0.12912804,0.19712275,0.20632599,1796.62659853,1.16065905,6.01719648,0.86956342,2.9358862,
PEN,2023,1,0.05397026,0.031414,0.105124,0.09000699,7.5822006,0.55403529,5.4181098,-0.42044385,92.96842032,0.78833204
PEN,2023,2,-0.15784501,-0.02492135,-0.0825799,,-1314.1638202,0.74664678,-8.62625742,-0.15593232,-1.01050868,0.92546118
PEN,2023,3,-0.16375581,-0.022913,-0.07641,-0.01400942,-1159.458176,0.69363825,-8.0491489,-0.49639212,-1.20842252,0.98144414
PEN,2023,4,-0.00369313,-0.05352506,-0.20109724,,-171.0281546,0.63482127,-2.32997932,0.24782905,-0.44727659,0.98429852
PEN,2024,1,-0.0556486,-0.06554281,-0.26360324,-0.101155,-500.6151874,0.67335969,-2.32094886,1.00237316,0.22269254,0.97461783
PEN,2024,2,0.01512614,-0.02529055,-0.10666064,-0.04034883,603.268412,0.5941756,-5.53821197,1.48386081,110.47602319,0.99407423
PEN,2024,3,0.00470061,-0.00026859,-0.00115349,0.00083532,55.2309196,0.62610551,-547.77802063,1.94307454,26.05191235,0.92918738
PEN,2024,4,0.00248635,0.00382876,0.01765986,0.00613854,44.194336,0.57173247,32.65941453,0.44759805,0.3405414,1.05954723
PEN,2025,1,-0.00090168,0.00736976,0.03202159,0.01747517,-336.8876602,0.71384128,21.86908465,1.30888269,0.48616784,1.06404511
PEN,2025,2,0.07959377,0.00549851,0.02511582,0.04463355,526.1844566,0.93751405,38.09797561,-0.32138834,0.43586254,1.6630187
PGN,2023,1,0.04712817,0.066824,0.123625,0.11355583,149.30308475,0.72519848,6.13122663,0.56527451,0.00160775,0.51115207
PGN,2023,2,0.06290756,0.058632,0.109198,0.10694621,160.23901625,0.63124469,5.92687008,-0.09672175,-0.20166957,0.44781736
PGN,2023,3,0.05753653,0.04639426,0.08659916,0.02757628,87.23341853,0.69110872,8.07448495,-0.44001436,-0.46619726,0.45116044
PGN,2023,4,0.07176925,0.02591072,0.04986641,0.0191237,221.27486611,0.56595548,11.59752247,-0.45447585,-0.54738594,0.65547198
PGN,2024,1,0.05569331,0.02184839,0.04177134,0.0532258,49.40649607,0.55468896,13.46328059,-0.44846623,-0.28606291,0.66674176
PGN,2024,2,0.07470149,0.02444107,0.04699293,0.05538777,207.82603153,0.73494174,15.95668812,0.04020486,0.27071336,0.65447317
PGN,2024,3,0.03723275,0.0223751,0.04292949,0.05089042,37.10651326,1.206621,28.46049474,0.31882292,-0.02961259,0.59180264
PGN,2024,4,-0.00700435,0.00375457,0.00703276,0.01861394,-214.52972157,0.55320811,78.93814978,0.43967175,-0.87568694,0.57200666
PGN,2025,1,-0.01042382,0.00274297,0.0050313,0.01047381,27.42174839,0.55187923,108.95022349,0.0325057,-0.95545812,0.57642947
PGN,2025,2,0.02842479,-0.00616491,-0.01091764,0.02826313,24.86695301,0.50697492,-46.3501247,-0.47706441,-0.74926877,0.40061458
PGS,2023,1,0.02866887,0.038374,0.095384,0.10986454,661.40523102,1.14697467,12.30791145,-0.19913671,0.0239147,0.15267515
PGS,2023,2,0.02361407,0.036087,0.086424,0.09326916,537.26607028,1.48017104,16.41810601,-0.29983621,0.01723385,0.38009542
PGS,2023,3,0.02508689,0.04001,0.093828,0.10034787,542.22099912,1.37543293,14.51896642,-0.11000403,0.22474017,0.20798402
PGS,2023,4,0.02320499,0.04141151,0.10465505,0.11506743,382.31241872,1.61418549,15.3537779,-0.02730111,-0.06737952,0.58093779
PGS,2024,1,0.02260823,0.04100479,0.10300287,0.10994089,569.96897676,1.69293691,16.04474833,0.0080201,0.00088432,0.30851862
PGS,2024,2,0.02406857,0.04276939,0.10992176,0.11737025,672.87966262,1.66788786,14.94854975,0.21856675,0.08480161,0.39977731
PGS,2024,3,0.02636742,0.04525726,0.11815314,0.13434887,708.48917656,1.67428653,14.44054754,0.18984245,0.03907571,0.18870639
PGS,2024,4,0.01180031,0.04157209,0.11456228,0.14487943,367.9922599,1.62106299,14.18478844,0.13135288,0.15167029,0.53276475
PGS,2025,1,0.02091921,0.04434597,0.11566809,0.14509837,584.76147186,1.66739973,14.90888313,0.05560611,0.08411639,0.25598603
PGS,2025,2,0.02240758,0.04378932,0.11714722,0.16287485,706.44277992,2.19407898,18.11852201,0.0407965,0.01574561,0.57245144
PGT,2023,1,-0.47274466,-0.044402,-0.107408,-0.27494837,3.15933009,1.51347316,-11.40223141,0.0507241,0.33829634,0.47221739
PGT,2023,2,-0.15552055,-0.17351187,-0.46240877,-0.20936741,-304.63974955,1.26212598,-2.41236749,0.27299394,0.47435887,0.48137875
PGT,2023,3,-0.45592905,-0.06263352,-0.16222928,0.02408838,535.6419647,1.42161032,-9.86665995,0.31529309,0.36240083,
PGT,2023,4,-0.04924818,0.19006854,0.42774223,-0.17650143,221.10385119,1.15607829,3.06580845,0.47232383,0.37695971,
PGT,2024,1,-0.5860894,0.03015466,0.06847201,-0.17044936,-261.29786802,1.21572283,18.86711384,0.22461379,0.05594826,
PGT,2024,2,-0.33246657,0.06411482,0.14403268,-0.26469456,-75.23709524,1.74925698,11.66081259,0.27105326,-0.03982777,
PGT,2024,3,0.22300681,0.04681204,0.10781693,-0.0783472,441.76897977,2.10761617,21.45016161,1.46600571,3.99182963,
PGT,2024,4,0.08328878,0.07099016,0.15392609,-0.0296209,37.77763371,3.03219937,20.28548994,0.34678708,2.04961794,
PGT,2025,1,0.06024913,0.08061101,0.18851021,0.07206467,214.51695746,2.51871186,14.70525318,1.39529534,4.34205092,
PGT,2025,2,0.09762337,0.10943303,0.23138911,0.15843451,194.60354145,1.96717317,11.14027948,0.7864623,0.56749155,
PHN,2023,1,0.1533769,0.272716,0.337853,0.43040509,1706.93194237,2.21111314,7.15340844,0.13984067,0.51296049,
PHN,2023,2,0.11467629,0.25605599,0.29890241,0.10131008,1046.54699361,2.40191316,8.40956771,-0.1481321,-0.15924051,0.01988611
PHN,2023,3,0.20097695,0.312791,0.357262,0.46112054,2570.95532768,2.00797724,6.30277864,-0.06853927,0.56985366,
PHN,2023,4,0.18737654,0.31855039,0.37512218,0.11510378,1711.71990558,2.57590414,7.40461319,-0.2166002,0.05040488,
PHN,2024,1,0.21660272,0.3409205,0.39553095,0.47894401,2964.43617285,3.40659024,9.52535012,0.12683054,0.44546297,
PHN,2024,2,0.17406086,0.35785675,0.4230979,0.50685182,1711.38505518,3.89599761,8.59519232,0.01058881,0.42268717,
PHN,2024,3,0.17291206,0.32761244,0.39938312,0.44986848,2101.20743596,3.61746829,9.30643656,-0.02483779,-0.09534295,0.09133987
PHN,2024,4,0.10943345,0.30519572,0.38874997,0.44156606,1254.28791117,3.36608304,8.84039364,0.12711331,-0.20985597,0.03264229
PHN,2025,1,0.14479926,0.24162089,0.31238698,0.34716126,1601.773657,3.08444246,10.49687079,-0.10023974,-0.30037822,0.08934541
PHN,2025,2,0.11691273,0.21638891,0.27889838,0.30019684,1125.4327234,2.8917531,10.27503942,-0.10303871,-0.30974873,0.09376008
PIA,2023,1,-0.15777562,0.140613,0.192479,0.23720231,-466.21326308,1.68575086,9.24064585,-0.71881086,-0.42206785,
PIA,2023,2,0.17908322,0.158205,0.209683,0.26689876,1165.05393026,1.69846262,7.55357793,-0.28552702,0.03994054,
PIA,2023,3,0.1045301,0.16800462,0.21723065,0.07715788,592.74422821,1.72994936,7.66136712,-0.01217219,-0.10858097,
PIA,2023,4,0.18755709,0.13706436,0.19189202,0.26850291,2086.43488949,1.67895894,8.82837273,-0.30828988,-0.07650607,
PIA,2024,1,-0.07444325,0.16410776,0.21772087,0.33081291,-252.59808692,1.98325426,9.66133819,0.33846439,-0.12752884,
PIA,2024,2,0.1458935,0.16989246,0.23188417,0.36180075,1468.54337308,1.72019017,7.18847387,0.90670004,0.31922375,
PIA,2024,3,0.04879654,0.15341316,0.21347616,0.35934552,334.02390359,1.74580018,7.9749113,0.17730784,0.0055795,
PIA,2024,4,0.16475302,0.14307187,0.19709177,0.29388748,2029.23277487,1.41032979,7.3324498,0.12433596,0.03287308,
PIA,2025,1,-0.10234824,0.14017686,0.19571628,0.31995529,-534.32463179,1.69253474,8.19952567,0.31074929,0.24697093,
PIA,2025,2,0.14808205,0.12989694,0.17762393,0.2844876,1153.02761795,1.85020092,9.93459399,-0.37709029,-0.20641193,
PIC,2023,1,0.57961767,0.095314,0.128095,0.12209786,642.58214572,1.18831834,9.35762757,0.24855589,0.34849132,0.22866183
PIC,2023,2,0.23647326,0.08273819,0.10869462,0.01152584,118.89181677,1.30371131,12.17317561,-0.3141798,-0.52030918,0.18748324
PIC,2023,3,-0.08698063,0.076747,0.097707,0.09767341,-59.20596897,1.33768868,13.5123103,-0.2553281,-0.80262607,0.16601811
PIC,2023,4,0.33753522,0.07988755,0.10699561,0.01290435,443.49137836,1.53037627,14.41881815,-0.07279454,-0.01648589,0.13907941
PIC,2024,1,0.43567597,0.06400561,0.07672779,0.00817816,339.73260845,2.42775303,32.03189581,-0.3306674,-0.4428253,0.12136378
PIC,2024,2,0.08046871,0.05876456,0.0692566,0.06971462,33.26568659,1.94655549,28.25889409,-0.20766922,-0.46548526,0.10913118
PIC,2024,3,-0.01852399,0.06209924,0.07310623,0.07259637,-23.86892972,1.81472436,23.97111122,-0.02356677,0.88560023,0.11459163
PIC,2024,4,0.42977818,0.07312043,0.08834425,0.08255976,616.84517508,1.93925062,22.25731539,-0.01754151,0.08912853,0.10821595
PIC,2025,1,0.53836824,0.09022632,0.10393203,0.09696961,521.12415604,1.68850801,17.08260354,0.35866184,0.5530063,0.07751828
PIC,2025,2,0.44803993,0.1135913,0.13027725,0.12300264,350.92992338,1.4385595,11.60385537,0.81942103,2.92462402,0.07614405
PJC,2023,1,0.02637505,0.121277,0.197252,0.30214635,921.74852039,1.15922323,6.3947772,0.32159811,0.25453534,
PJC,2023,2,0.01304574,0.110155,0.180766,0.29015983,438.19961777,1.3325495,7.12792003,-0.04276186,0.76530951,
PJC,2023,3,0.01928718,0.117123,0.192203,0.28705521,651.95634828,1.29102223,6.62266298,-0.0438283,0.25555336,
PJC,2023,4,0.03320386,0.13317853,0.21064323,0.05686285,2157.66201783,1.27212977,6.11914696,-0.12124726,0.1438487,
PJC,2024,1,0.02279071,0.12961457,0.20371423,0.19555227,756.71030424,1.19511252,6.44264748,-0.04224489,0.24999037,
PJC,2024,2,0.02785931,0.14231169,0.22515679,0.21474154,930.45690486,1.38617285,5.89304454,0.05981853,-0.16585489,
PJC,2024,3,0.02208094,0.14048849,0.22220611,0.2196304,663.48782409,1.36495452,5.98887629,-0.03017829,0.17202856,
PJC,2024,4,0.0308618,0.10945151,0.17250134,0.23126231,1260.88491057,1.23563718,7.19907924,-0.02681902,0.14133533,
PJC,2025,1,0.03195547,0.11546742,0.18780532,0.21973955,994.00952732,1.20258885,6.88512991,-0.01030064,0.19988788,
PJC,2025,2,0.03515503,0.12040991,0.19790106,0.23279642,1148.58316391,1.34923494,6.41750263,0.00242581,0.38850608,
PLC,2023,1,0.03046827,0.02619,0.098291,0.08349469,411.48866255,2.52954381,25.35705154,-0.05980241,0.02798446,1.48406867
PLC,2023,2,0.03597483,0.02384437,0.08582589,0.03264457,389.80847247,1.78115228,20.69185487,-0.10975343,-0.21021348,1.35133499
PLC,2023,3,0.02554708,0.023545,0.082077,0.07291318,204.52915216,1.92544343,23.92443234,0.07662135,0.11307634,1.32987487
PLC,2023,4,0.02404391,0.02428926,0.08456713,0.02633458,327.59039513,1.72240102,22.19749453,-0.16115882,-0.24548189,1.03468319
PLC,2024,1,0.02538682,0.02098901,0.06894444,0.05441489,189.57715271,1.58127607,23.39133547,-0.18790335,-0.18101314,1.56272581
PLC,2024,2,0.02158472,0.01413776,0.04590134,0.0434856,12.10334542,1.47572356,30.52554606,-0.07446549,-0.1507886,1.65691054
PLC,2024,3,0.001242,0.0119339,0.03865467,0.02895636,81.64627768,1.68976575,42.23091893,-0.23710845,-0.28545148,1.51153386
PLC,2024,4,0.02825542,0.01039579,0.03368425,0.03403035,250.93375637,1.5517462,44.86569364,-0.02867954,-0.00562284,1.37563058
PLC,2025,1,0.0229283,0.01432978,0.04757674,0.03321059,390.0350984,1.7025006,36.74819053,0.19582388,0.21898557,1.67684378
PLC,2025,2,0.03105945,0.02200533,0.07443309,0.04473528,438.89274352,1.72493682,23.50355985,0.22879803,0.36077984,1.70903261
PMB,2023,1,0.00332952,0.052179,0.073051,0.10461622,150.32021625,0.76097538,10.02850951,-0.29849501,-0.18698463,
PMB,2023,2,0.00566027,0.014115,0.020178,-0.05501511,269.39582033,0.84589281,39.02379092,-0.2145569,-0.29535772,
PMB,2023,3,-0.00151803,-0.004241,-0.005802,-0.1921945,177.766613,0.82523137,-138.07241874,-0.25601488,-0.1407116,
PMB,2023,4,-0.00130813,0.03307496,0.04238146,0.03548474,-70.14187342,0.80657588,18.3941778,-0.06267287,0.32335853,
PMB,2024,1,0.00927592,0.04356994,0.05935419,0.11717624,341.93812392,0.84895923,14.60445535,0.02588312,0.06442453,
PMB,2024,2,0.00961398,0.05204589,0.07239008,0.18939365,440.18148667,0.7587829,10.78961614,0.08526966,0.12847929,
PMB,2024,3,-0.00707445,0.04182101,0.06174381,0.16217952,43.45707592,0.79872983,12.57553906,0.00275199,-0.27247943,
PMB,2024,4,-0.0088931,0.05242657,0.06907205,0.20908162,-0.32592167,0.75826413,10.90577602,-0.11313143,-0.02356282,
PMB,2025,1,0.01146969,0.06556673,0.09740228,0.41897407,709.71605858,0.90627732,9.55551195,0.41195923,0.23765518,
PMB,2025,2,0.00968167,0.0709443,0.10922259,2.44574684,592.02800825,0.85975796,8.25355381,0.18871259,-0.02259545,
PMC,2023,1,0.17451725,0.166548,0.192266,0.17170592,1624.38641969,1.52116163,8.0512898,-0.11640599,-0.20955035,
PMC,2023,2,0.18346969,0.167463,0.191968,0.16250065,2458.16355104,1.75211663,9.36914845,-0.03244442,-0.14439489,
PMC,2023,3,0.16843664,0.16558,0.189336,0.16092508,2224.22750425,1.66560606,8.99456853,0.20235611,-0.02202145,
PMC,2023,4,0.172207,0.1815634,0.2167749,0.0471386,2647.28489828,2.22711144,9.14668634,0.04251444,0.02290939,
PMC,2024,1,0.16863681,0.18113418,0.21309139,0.17545288,1575.17809365,2.46111753,10.03946831,-0.01889336,-0.02290027,
PMC,2024,2,0.19417013,0.19493012,0.2337477,0.20716382,2590.89733967,2.76719552,10.46739481,0.32313953,0.28525493,
